Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,12/18/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cameroon,CMR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,23.75939244,20.99473486,20.62527266,22.12355169,23.38342862,26.20993168,23.01815778,20.39186958,20.69372592,25.43808981,22.68495913,22.64259686,25.05995286,23.65519781,21.0785468,27.88474819,21.86705334,33.21433786,30.39760328,33.4785942,33.44877106,23.2813706,16.69425643,16.03297487,20.70703664,20.1829144,19.99888046,20.54702225,16.39071724,21.48102051,21.61848797,24.26249197,26.65065533,21.979185,19.42860057,24.85681273,25.26121725,22.98615837,19.43691146,20.54757371,22.2454564,24.17909406,26.9786418,27.00836547,19.58241528,22.3688903,24.22968662,23.87672384,23.63910867,23.60997553,20.98914963,18.94997876,18.35109858,18.73625347,19.85009075,15.23584351,16.51554082,19.29163469
"Congo, Dem. Rep.",COD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.62529441,28.48228831,30.00276309,18.75000023,29.79008829,23.63566992,11.44961203,11.98768483,15.67134281,24.00044304,22.72951351,22.94418278,21.70009853,39.07191379,39.02779926,26.81378781,41.11115415,39.51561667,30.80300902,36.44586131,36.83218885,27.7255678,23.9564422,35.25052218,32.55352826,25.8676651,28.60495153,40.38582957,46.19479848
"Congo, Rep.",COG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,20.45332535,19.45955537,30.48959728,36.47289895,38.15260175,36.00822304,29.88929889,30.47945727,30.38583601,32.07549032,34.73682895,32.58172517,28.30917874,31.62251656,53.22918382,35.88807786,40.37715474,45.58499468,43.72143722,47.41176471,60.01664817,58.02104486,55.26760563,57.94544545,61.62754304,56.7882159,39.83370093,41.73430613,40.62215478,48.52420202,51.77735958,41.63458853,40.69209692,42.83637057,58.51702125,64.70457016,68.45821343,75.59663937,76.27762977,72.29007107,80.29714722,77.42002685,81.51642548,80.8123656,80.52979283,75.00508375,77.46412946,68.48539072,73.40291853,64.47991211,68.52809153,73.61173274,58.08202782,52.93434058,53.13363837,40.85704879,42.06852605,47.96273166,62.2105923,56.19881617,40.71904091,52.83657206,63.81224189
Colombia,COL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,15.69457914,12.9913517,12.22350581,11.98285511,11.95749707,12.13463828,9.981578768,11.21248698,11.77318696,12.53938135,13.27051699,11.96643701,13.25482296,14.92432966,14.54011365,15.81726354,17.04623593,16.86565768,16.62596607,15.2164715,16.21798079,11.85123057,10.91283459,10.4595177,11.88479234,13.80777598,18.83724644,16.9496696,16.28616763,18.00256341,18.86266903,19.0945389,16.5185547,15.18449529,14.99836183,14.53374289,15.1994617,14.84154374,15.00735084,18.34657875,15.91513972,15.38713577,14.81556968,16.57529971,16.77075142,16.97104374,17.72858775,16.43314213,18.10959514,16.42449569,16.34084476,19.27650507,18.81120528,18.08643972,16.63474911,15.65021151,14.71713928,15.14528975,15.89971968,15.86803865,13.53215561,16.32829834,20.58372796
Comoros,COM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,8.836452037,8.835326311,8.836370853,8.83593536,8.835993259,8.836740928,8.835727657,8.835939194,8.835772541,8.836624347,8.836453792,8.836287957,8.836502404,8.835914472,8.836054473,8.836404835,8.836459362,8.836305513,8.836263488,8.835953071,8.836314059,8.836260798,8.836176751,8.836129879,8.836027179,8.836281081,8.836179333,8.975341967,8.221347229,9.311938672,9.638904635,9.956415447,8.945869239,9.048387214,9.676472177,10.13619831,10.67289558,11.90131645,12.90902299,12.77346063,5.671752108,10.80732162,12.71607965
Cabo Verde,CPV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,17.07476822,21.46913769,22.92743044,24.62794582,22.77305584,22.63847867,17.60986227,18.09904103,16.70766225,19.22544523,17.13196947,16.56407354,17.28300759,13.26083108,15.04629954,17.13695269,20.19915756,27.4417263,22.79615288,20.97594563,27.00721854,29.80941288,32.54495671,31.36435117,32.00417307,37.77736046,45.13220526,33.7458981,34.34045375,29.03782963,30.28382268,32.87426103,37.46345323,37.51683857,37.24829248,41.13545234,41.47294872,42.06880358,45.86599346,46.70503314,25.29337077,24.53028506,40.95566838
Costa Rica,CRI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.18510602,20.86163431,22.72327588,22.08741883,24.41937538,22.56331818,24.78080519,24.88184845,27.76639998,26.59628974,27.835084,26.79417235,30.22712335,30.79981077,33.14315574,30.06200701,28.90895548,30.86891026,28.18118938,26.92283179,26.47788286,43.26835646,45.0838985,36.03724268,34.38199531,30.72320202,31.34099253,31.63231452,34.0243173,34.85115542,34.19026834,33.40610643,35.28175224,36.03722388,35.88465867,38.1292145,40.01199302,41.60906831,43.96284105,42.55786577,42.93032218,40.5085725,39.22453521,40.67171292,42.20765346,43.46452236,43.31403511,40.58213751,38.80646065,34.63230503,32.82941135,32.47247088,31.65131734,30.59164936,31.36291528,29.99565786,31.2600963,32.76268315,33.73851078,34.32532156,31.90649766,36.17635703,40.56655498
Caribbean small states,CSS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,32.62535927,32.62576066,32.62630523,32.62411669,32.61374859,32.63686369,32.62777254,32.62902344,32.61317332,32.56191055,32.7524368,32.58231866,32.63527874,32.53392271,32.30559689,33.70506544,31.73173012,32.90007856,32.02714235,31.16396859,30.23904521,21.93117971,16.91826697,13.19420995,13.23971374,13.40151187,15.31336107,14.92396797,14.25261422,14.53747908,14.13002938,13.23447719,11.52706867,12.95193475,16.02177839,21.01804345,18.71345473,20.33635987,20.56760566,17.45972938,22.57026489,25.10363821,25.5109993,24.10043034,22.08388454,17.14738881,14.98296913,14.55127048,14.52273339,12.21337438,8.168470394,34.89357191,40.01390498
Curacao,CUW,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.49628496,63.39065248,60.85344206,69.4667582,60.68401394,55.53953322,72.9856712,80.7958217,74.29898272,75.93212113,68.49411657,62.99550949,59.62968912,63.24600055,,,,
Cayman Islands,CYM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.02181706,71.5878498,69.47102557,59.71948163,,
Cyprus,CYP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,35.48638999,49.74543472,47.81375755,42.32970953,44.68084632,45.25845316,50.25114334,50.92204212,50.4090765,54.65829107,48.73835987,45.03716594,47.28682326,48.07855861,51.45996668,51.50056472,47.08565081,49.45696026,47.49137428,47.68948392,66.76331985,70.20764086,69.18559249,68.69748906,66.92645712,69.96284373,68.20886702,62.40531203,57.76214593,56.88979898,55.69211026,53.43572738,53.25889801,50.08160098,48.72214083,50.46717734,53.60266278,55.4336177,61.45116576,66.15087491,70.25296804,70.79860154,74.0814962,75.18408476,76.48774863,80.68247911,89.40908943,95.03771106
Czechia,CZE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.92262352,38.42766669,39.8587097,39.93801702,37.0975539,40.21071148,38.13317443,40.24953527,42.05151199,42.76033152,48.09098982,48.85651186,45.0041286,46.72804779,57.05783989,61.81322686,64.87542344,66.10076919,62.95164809,58.34542981,65.54300541,70.82186719,75.64618657,76.05838162,81.95427457,80.55877811,79.10707663,79.0271395,76.94357596,73.87978033,69.94877154,72.7282341,76.45010531
Germany,DEU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,15.12850774,14.56018449,14.55308101,15.35526775,18.23698621,17.11064235,18.07170904,17.9799572,17.63674336,17.82462324,18.62122396,20.13483519,20.87000855,20.29140637,21.72556858,22.93900374,21.28714032,20.68303277,21.09008868,22.29961991,22.83583656,23.664901,22.19469349,20.31344059,21.11071028,21.99423628,22.86002769,25.36027331,26.40690621,26.95923243,30.84771157,31.84470712,32.59257911,32.81171295,35.71336386,38.05957235,41.43290791,43.3227581,43.79919026,38.11990694,42.56547341,45.05713628,46.30712014,45.41867786,45.61926331,46.92073836,46.07326285,47.16304068,47.30885914,47.12758088,43.47697967,47.2795201,50.92392973
Djibouti,DJI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.5383009,158.3743113,145.4213075,103.7640251,150.0983615,156.619875,166.7177464,115.6265234,143.0220844,169.0004565
Dominica,DMA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0093387,35.08626979,34.20714407,30.25141992,35.56808892,37.57771092,32.58522013,38.82562807,52.41467164,47.32429674,44.63112699,40.87587612,29.19325981,,,,
Denmark,DNK,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,28.04137443,26.73702058,26.97166989,26.71750359,27.15103108,26.8245321,26.40635224,27.9731657,30.6563146,29.37023584,28.23785325,28.35761407,27.41811592,29.23299588,32.50285239,36.07569524,35.87365742,35.92132301,36.29270996,36.43113416,32.29913321,31.70378949,33.61571258,35.41995546,36.42315547,37.68247711,36.95438333,36.56621297,36.85186132,36.61195704,37.06738363,37.76286105,37.18656052,39.34843668,44.84726556,45.55449395,45.70447919,43.83840887,43.92843496,47.45212552,50.73004702,51.48253505,54.17579741,47.12607346,50.52292764,53.82014893,54.63049402,54.82881899,54.61313944,55.4181744,53.42598052,55.07737678,56.55980449,58.64718222,55.11980167,58.70294413,70.01238944
Dominican Republic,DOM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.59489542,23.25331807,23.86846257,20.72704302,19.69578975,16.30447022,16.3431243,18.08078856,18.48762858,18.48029256,17.95302552,18.00984896,21.27642729,22.56078628,25.61902825,28.87882021,22.29488336,21.0745415,18.64670222,22.02645232,20.34574063,21.61355108,16.43991895,16.97814607,21.73342301,26.16301953,22.93953838,25.5254959,34.48172022,30.67167221,30.61070791,40.07797316,36.80375032,36.3893324,36.20853992,35.22672162,34.88670973,35.22228754,34.30988428,34.98110211,35.49782514,31.89062009,30.72401016,42.15299816,41.14747664,28.33113815,28.22491627,26.76202201,23.90673649,21.0309281,22.67575221,24.18697531,24.58317787,25.16715873,25.15139056,23.7615823,23.90937952,23.68214534,23.55143131,23.06928204,18.29569716,21.75270208,22.06273154
Algeria,DZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,39.0431726,46.24455689,19.79387268,24.68468205,25.08405873,22.60394356,25.98619752,23.43441677,23.1356346,23.78877682,22.0727334,18.44251915,20.44956198,25.503663,38.74904361,33.68893622,33.05458393,30.58656693,25.53583672,31.14830021,34.33846147,34.58725077,30.92485632,27.94180611,25.71001618,23.58393289,12.85475734,14.27247473,15.50786788,18.63926334,23.44368508,29.11782217,25.31959428,21.783877,22.53072525,26.19477598,29.76044833,30.90631138,22.57835401,28.15011312,42.06971772,36.68930544,35.50453671,38.24882942,40.0532239,47.20519509,48.81068655,47.06816484,47.973343,35.37165186,38.44454735,38.78811864,36.89054781,33.20989789,30.48765721,23.17177801,20.87248521,22.63223229,25.86118126,22.71441254,17.4699219,26.73454321,35.3352258
East Asia & Pacific (excluding high income),EAP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,6.489730644,6.18983705,6.739174165,6.944764424,6.618941973,6.367462574,6.177166795,6.103043641,6.460360622,6.153436313,5.821019852,6.04547855,6.74334433,8.805502059,11.91756562,10.25751383,11.41845065,11.70056269,11.32604636,13.33369807,14.62805076,15.51238585,14.86197511,15.05383198,16.12321606,15.751798,15.3752734,17.54434941,18.43251149,18.33392964,22.28677194,24.07169049,24.28264662,22.58944681,28.41875952,28.43554179,27.89614282,29.71276958,30.47463259,29.89916366,33.28090782,31.02992619,31.83141442,34.68401958,38.3951497,40.59425311,41.67605496,40.41904724,37.5808649,29.35113242,31.25069392,30.82196184,29.42599506,28.3524635,27.33547755,25.01971957,23.38284092,23.79885999,23.3126344,22.40634009,21.87582537,23.4604507,24.82615351
Early-demographic dividend,EAR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,11.64984163,11.54529604,11.17487728,11.82231209,12.52251256,13.98333014,18.45668285,23.60949453,21.76377967,22.17388654,21.99507649,19.43542394,22.35639838,23.9677591,22.71731852,20.9407568,19.16822057,18.35443395,17.03908548,14.45223308,16.67413025,17.68379359,19.24651724,19.90187944,19.57949954,19.25724545,17.92697754,19.21407851,21.81050055,22.70803884,22.7354125,21.55053875,22.07856032,24.8213327,23.73709754,25.6426179,26.22087502,28.15132419,29.8197111,30.70066395,29.97868082,31.44706601,26.04611268,27.55011391,29.02507046,28.58488836,28.04908582,26.36912169,23.48854038,22.66360964,23.59743222,25.83826473,24.84226777,22.67385979,25.9486979,28.55143622
East Asia & Pacific,EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.76476233,12.62649225,13.11153222,12.93555215,12.71194302,12.0881895,11.73573441,11.46537666,11.53721358,11.44061243,11.00828626,11.72040219,11.48745078,12.15773832,15.14994573,14.23351007,15.56816981,15.38094636,13.85344069,15.15975368,17.5555929,18.3793028,18.04403509,17.73068806,19.01945201,18.57182461,16.01026657,16.11807112,16.10308006,16.72431308,17.51317944,17.53703341,17.74694003,17.11253216,18.0881868,18.80950378,20.28965822,22.32814242,22.8481721,21.62940155,23.65928824,23.5074204,24.86168886,26.42348238,29.30237588,31.67828584,34.80302959,36.31260846,35.95125745,29.29318196,32.08459956,32.62459022,31.86452764,32.40246006,32.29691013,30.21346242,28.14655971,29.17543689,29.10319591,27.91876543,26.64481952,29.09904177,31.37453286
Europe & Central Asia (excluding high income),ECA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.98726441,19.45164787,15.8268769,47.49362947,31.57666154,28.5431512,28.70148224,26.90399204,26.87377174,27.7431265,30.97913211,34.24185007,34.85264212,33.15715649,32.65229863,33.38863814,32.89067483,32.73107665,30.95166049,32.87803144,29.52254657,30.02858353,31.07646412,30.4079744,28.84848642,29.87068847,29.55224382,27.89737232,29.59006693,34.2503603,33.07723518,29.45867356,34.36640913,34.72734563
Europe & Central Asia,ECS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,20.05363712,20.13824039,20.15309851,21.26968536,24.32735165,22.67364022,23.74997687,24.16473975,24.05254579,24.50818251,24.98146832,26.25586902,26.19095129,26.40875833,28.13163209,28.35394689,25.39225322,24.72788849,24.76479705,25.92725556,25.35542993,24.76116823,27.07614386,26.27387281,27.20074716,28.45436296,28.711925,30.38903788,30.633543,31.11812128,34.48605248,34.52148833,33.69358643,33.06744454,34.3755738,35.6302282,37.51628754,37.7869348,38.84802404,34.95100188,38.12718316,40.51488609,41.08602501,40.95651076,41.26248869,42.08616862,42.10295539,43.65659049,45.11919346,45.04011702,42.32201759,45.96258983,50.45743387
Ecuador,ECU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,9.5475746,8.957493023,10.24149948,9.233321676,8.90005389,8.979657187,10.48569999,10.10718657,11.0421656,8.502945502,9.441228157,10.58040612,12.40791217,17.87803768,22.65205055,16.07089364,16.03563594,16.30287683,14.73198271,17.90807849,17.14802649,14.61784584,14.65649112,15.55961496,17.3764204,19.68137097,15.62940348,15.36608707,19.005851,20.28304897,22.76437202,23.67458359,24.13374014,20.03584083,20.27981807,21.28690337,22.27328469,21.53492621,17.89195087,26.37754164,32.12753529,23.22274709,21.49237389,22.59840005,24.5543486,27.6181741,30.33307477,31.93176797,34.16363955,25.24910794,27.89495597,31.1211998,30.16480927,28.6382883,28.05185415,21.25822138,19.50479127,20.83281789,22.60468399,23.0483673,21.8579266,26.18836454,29.17187993
"Egypt, Arab Rep.",EGY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,19.86619334,17.64630718,15.05238008,17.75885746,18.3980464,17.13087619,16.33337423,16.82578507,11.79992123,13.45283159,13.56821589,13.24169802,12.7102388,13.53515136,20.36741034,18.16794181,17.16731796,21.58613381,19.903171,26.49273846,30.51463829,30.96143632,26.33327396,22.93233083,20.56962025,18.230563,13.83219955,12.62135922,17.37012987,17.79220779,20.35490605,27.46666667,28.39683681,25.83762887,22.57142857,22.54901961,20.74978204,18.8416698,16.21433542,15.0520156,16.20111732,17.47978812,18.31617841,21.79640719,28.22996085,30.34354689,29.94981383,30.24973147,33.04299274,24.95682211,21.34924581,20.56742761,16.39696662,17.01784562,14.24413146,13.18384549,10.34546394,15.01408682,17.98465561,16.64403145,12.47277574,10.56115022,15.08702582
Euro area,EMU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,18.89590576,18.90878175,19.21500059,20.05216822,23.08306978,21.55378685,22.56896003,22.91783775,22.71413067,23.45712867,23.78886107,25.36227436,25.287299,25.42439487,27.05696295,27.3276543,24.48107921,23.78827402,24.19175903,25.30050172,24.94640727,24.82487303,24.48252839,24.62400208,26.05751227,27.70579143,28.07872614,30.3941769,31.01012661,31.35220107,35.11592392,35.1415635,34.52844415,33.62101162,35.15094314,36.5169065,38.54984724,39.67526101,40.02294291,35.12870268,39.15159826,42.01929411,43.69457958,43.87355169,44.50093502,46.00506954,45.52419969,47.20260386,48.05042076,48.29922758,45.365776,49.46593429,55.09395626
Eritrea,ERI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.42360635,30.55669092,28.01966292,22.38801936,29.23377036,29.61482279,14.83448359,9.534407549,9.670620594,10.80704036,11.78118084,6.442327834,5.775398982,6.16571332,6.899509392,5.771852584,4.428756649,4.528623859,6.378376598,18.15483726,,,,,,,,,,,
Spain,ESP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,12.13059238,13.0134043,13.33906116,13.32148638,13.18462698,12.3758068,12.56686981,13.25184065,13.87953944,13.70415411,14.29079551,16.28345437,16.97711292,19.07531886,21.30305966,20.86474105,18.19732542,17.72484277,17.30278708,16.60237742,15.72479816,15.76071981,16.18754892,17.70888761,20.31113543,21.82709927,23.0323608,25.66978901,26.10194733,26.35150901,28.56335793,27.86161916,26.55399492,25.62890612,25.41198482,24.97926904,25.2413025,25.98473881,25.62392917,23.06169417,25.95167935,29.5349622,31.45511995,32.95195248,33.46797623,33.61086067,33.8624576,35.13056434,35.14506267,34.90690181,30.77926024,34.17642294,40.87406425
Estonia,EST,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.90134741,61.27924956,70.38236589,73.6343458,69.86610792,61.62739432,61.25196416,57.95587901,57.1622883,61.07933564,65.43502006,63.26676459,62.59857277,66.39225243,60.8643762,75.04931619,86.60379142,86.20779227,84.5681702,81.86543288,77.43549844,77.00753774,75.8098541,74.32389785,73.88468641,69.27386299,78.29665167,85.50182238
Ethiopia,ETH,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6868532,13.7672982,12.48407356,11.64161991,9.363313597,7.812080503,7.629368622,8.372675866,7.939976609,7.127200943,7.631701645,8.245048589
European Union,EUU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,19.36424989,19.37108685,19.63531949,20.59224037,23.68549648,22.06976172,22.97071166,23.27391429,23.0826386,23.90329675,24.25507001,25.84044905,25.84781421,26.10278394,27.70959706,27.94250811,25.05823777,24.39593824,24.80525305,25.86328643,25.45909512,25.25744101,24.96286235,25.1586117,26.59072537,28.28120887,28.62549224,30.92332539,31.54177478,31.91779113,35.69088884,35.69977784,35.10077622,34.34607055,35.98709925,37.44459659,39.62942366,40.71847939,41.10130341,36.27462629,40.31863191,43.19326346,44.7814122,44.96733901,45.66426219,47.049537,46.64536158,48.28876846,49.11902212,49.403655,46.46355765,50.50825375,56.31010337
Fragile and conflict affected situations,FCS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,23.87006026,22.56809396,23.65313291,23.6042464,25.68090499,22.13360979,23.5470324,26.85129694,27.86032209,29.57857838,30.82271147,31.28694145,28.87414434,28.70455688,29.48559671,27.98866856,25.64720144,24.99852324,23.90547815,23.02336683,22.14624171,21.26951979,25.54433724,31.38096794,34.03563676,35.76494942,36.31946553,37.77739673,37.43878347,37.60439976,42.03104616,39.76408441,39.13500263,37.32083902,38.61537686,40.27336705,43.07420025,43.8259066,44.90000772,36.08092568,38.41439756,38.90039293,38.80827907,38.01762912,36.48143762,35.40695887,34.81045247,37.54954684,38.46878721,39.8806794,35.78756333,39.43679934,45.29918666
Fiji,FJI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,48.53694739,43.03285985,43.23136339,43.60882126,42.82913824,44.33302947,41.6638161,45.31122031,56.36180398,62.66962097,62.34343434,57.31145935,51.89736019,52.3567889,56.40641951,55.29611318,62.8648902,61.15124602,60.93773786,61.20185627,65.38644571,60.95427964,61.80035917,60.27010914,54.20084805,54.06746032,50.0816794,48.60204776,57.12477872,49.43641173,57.43440206,59.28059298,61.1111437,56.87342832,52.33427536,48.83675539,46.64724148,46.01556507,47.7487958,48.46090201,27.8295733,27.25332839,48.07277523
France,FRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,14.814024,14.41063516,13.17435771,12.92754805,13.09448096,13.56939101,13.59355758,13.48930705,13.55609471,14.29702935,15.9811612,16.48168226,16.62310607,17.52527926,20.63018226,18.8332005,19.33517233,20.23356703,20.24261652,20.71595389,20.98257963,21.96986186,21.3986952,22.43632708,23.83548081,23.32434548,20.38347844,19.59735182,20.36672557,21.65815382,20.97573338,21.33488442,21.33055935,20.79257941,21.66032273,22.62292606,23.05564473,25.52319542,26.12649198,26.07653539,28.59497425,28.2658952,27.53105026,26.11196897,26.46883632,27.03305104,27.93505509,27.85325751,28.11938486,24.83554721,26.78829984,28.42133748,29.20302719,29.36473787,29.6666845,30.59262238,30.24753718,30.94863319,31.71366721,31.59205541,27.32773557,30.03499435,34.68639972
Faroe Islands,FRO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,46.47941516,41.65061015,36.66854566,41.91856108,32.35161871,38.52832646,31.51973819,34.65195892,39.40345369,37.87199348,38.83998553,48.32889071,40.51530059,35.50929823,38.617737,41.28550218,35.31610374,33.60735624,36.24127258,36.49538462,33.68108108,35.14382022,38.07796917,39.88083008,36.47290994,39.82519789,36.45705521,40.19454032,43.82778338,48.36657497,48.39353785,43.79813539,43.57646084,40.73267327,49.84315092,48.74331117,46.65054642,48.76191687,51.33555927,51.5631634,49.06372622,46.7723841,43.70185422,42.04586374,41.79952828,42.1294442,45.97477489,43.65865349,46.72263653,52.43447363,52.55876809,55.44296257,53.41428816,53.21649246,54.53633397,56.36529959,52.81800664,55.76971628,47.57038162,52.61316461,62.39811146
"Micronesia, Fed. Sts.",FSM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,3.38028169,,,,,,,,,,,,18.20365357,18.41332292,18.0259241,18.75305828,16.4620322,17.97109638,19.24132748,18.08284113,18.76488441,15.52806407,16.71599105,18.08150842,22.48094921,23.32066985,21.87205433,23.69035115,24.71426424,29.88778871,30.39742206,31.82842674,27.06500271,27.65420513,29.96096183,35.47473045,31.17788462,24.26470588,24.13793103,31.83962264
Gabon,GAB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,34.17098666,31.21169298,31.71425748,47.10299506,41.89186987,43.24324324,39.73510592,48.05390719,48.42248329,54.6554602,49.72065928,66.31769743,73.08743779,58.84543141,57.54640839,49.52422145,45.58475873,51.59374094,61.75816024,58.48588272,64.72019465,63.36350643,61.59475145,61.32476979,59.09266161,62.57247584,35.19131246,42.69492039,36.73058397,45.79558218,46.03850426,47.26345929,46.07555286,48.79461351,61.67563998,59.38699903,62.66324499,61.30401081,47.40635161,59.61250435,69.03217671,54.27523248,52.60889969,51.9294345,55.03915528,60.00867276,60.57181652,58.52860459,62.19971201,52.17173218,57.66349238,61.74437213,60.95034144,57.35740588,44.52089239,46.0320085,44.03534729,50.22675397,54.29907649,51.43107323,47.50476214,55.5421785,61.38385113
United Kingdom,GBR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,22.02785624,22.11142951,20.84326564,22.67461893,27.09211639,25.65880996,28.29536423,29.97134588,28.29676302,27.65681813,26.88680239,26.24442054,25.89367025,26.02439064,27.82086117,28.17700885,25.09605836,24.60977224,22.16280579,22.63317529,23.32156486,22.58773686,22.9155971,24.82334083,26.06885155,25.78062911,26.36119179,25.76900688,24.42962,24.30534255,25.65982165,25.54716504,24.510361,24.05649057,24.07228892,25.27151047,27.51212944,25.51156032,27.50596135,26.88155103,28.85674267,31.38759406,30.61856843,30.28942477,28.57621473,27.84595067,28.90233952,30.89035103,31.58011136,31.63478028,29.69199083,29.59731253,33.2722042
Georgia,GEO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.54929577,42.46575342,42.36111111,40,27.60416667,35.65683646,46.88874116,57.77210462,25.50189571,13.32620396,15.61022415,16.45873439,19.05559299,22.99446642,24.4613665,29.22927575,31.45572798,31.12893539,33.2590419,32.47086636,30.81829844,28.26331986,29.54520182,32.95450379,34.68779804,36.51629063,41.7219539,39.93445573,40.86223663,40.79975444,46.52761423,50.55852769,54.81849314,37.29149486,43.18690616,52.91042459
