Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,12/18/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cameroon,CMR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,24.26064636,23.57723647,22.57924437,24.633204,22.8591363,24.67002097,27.15797275,26.08574991,23.99716818,22.79992343,25.54303477,27.36461919,27.80575609,28.12202863,28.24239492,27.1313909,28.41412507,28.91105566,29.3035876,30.99342605,31.57581732,22.72443642,20.62603884,15.96163399,17.76944715,17.31353104,14.63989889,18.31556992,9.768125722,15.48010049,15.0637847,20.85312013,21.81897994,20.31546883,17.80977928,23.07113151,26.31105194,25.49556436,20.80628113,21.29016872,22.75222495,22.92534012,26.23704906,29.91605169,22.59369207,24.8696951,27.29230098,26.15928888,26.03542768,27.22241378,24.5509972,21.68865277,20.84792302,21.85134941,23.5284225,18.50313699,20.23030355,21.99529662
"Congo, Dem. Rep.",COD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.89142805,23.72624311,30.31349366,15.00000019,32.88921844,17.5419909,15.56479089,13.05425268,13.64550284,30.03091314,26.60690111,29.37042192,26.26316109,41.07014126,44.74449239,36.13309155,49.63645614,45.68252753,37.54870238,41.02008384,41.85796127,31.60686316,31.96876806,39.04085744,37.36620089,29.36749294,29.8868058,40.09548186,48.9694208
"Congo, Rep.",COG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,85.60716676,83.66120209,62.95171441,57.8475221,56.44901093,53.08640883,51.10701107,55.82194449,57.23474277,56.89408238,57.76314474,52.64936213,51.78744928,43.37747517,59.47473385,63.74695864,66.55574043,65.26595745,61.06908724,48.62745098,60.12763596,76.09377884,68.50704225,51.76426426,45.62336985,56.00535641,53.66853395,38.62088635,40.42488619,34.8288073,19.04199475,28.04995447,16.44860896,31.33982371,74.21922717,63.6079341,59.94944987,60.16154016,72.62403269,59.10411923,43.61273719,53.31245423,53.93964559,76.04941174,50.83840588,44.54780851,48.13663352,80.10123467,59.70556813,71.07245358,55.53666287,50.98000997,39.36240733,40.06852281,51.06398173,76.46367277,80.19129223,46.6543636,38.37262448,35.37694155,28.58757978,32.70962917,34.34926879
Colombia,COL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.75743288,13.82979718,12.22731175,12.35039437,12.65162081,9.709363841,14.34672853,10.34152229,12.81127062,13.00927252,14.55471198,16.01683281,12.79810563,12.66408949,15.63042831,14.01157222,13.89501569,13.19876709,13.79854797,13.44513075,15.59700595,15.41815427,15.19093837,13.24030323,12.46395774,12.5253253,11.99338947,12.91588059,13.85663438,13.81905844,15.91514135,14.43537919,17.09303665,20.99297616,20.91917562,20.96348743,20.84464548,20.75552435,20.90157222,17.80270056,16.75194575,18.51397603,18.16706954,19.94088381,19.09267551,20.45165376,21.91276821,20.66575497,21.05805428,18.73163282,17.92375841,20.19391848,20.02394574,19.90020908,20.85271653,22.71055261,21.48551371,20.13762519,20.63503312,21.69049533,20.59931325,23.91726886,27.78244179
Comoros,COM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,26.91973147,26.92019343,26.92091423,26.9213914,26.92059873,26.92094455,26.92088905,26.92087778,26.9207587,26.92113501,26.92057793,26.92092308,26.92085309,26.92103745,26.92122489,26.9208337,26.92135571,26.9207384,26.92098658,26.92120402,26.92116449,26.92096808,26.92094232,26.92082925,26.92103594,26.92112825,26.92109523,24.18083725,27.99717913,28.58498365,29.91123233,30.04458014,31.8645497,30.19490806,29.55935102,27.66875376,26.45998414,28.26304247,30.08713035,29.4946179,28.05818251,31.47040711,35.06564695
Cabo Verde,CPV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,66.97581383,70.69524976,79.18849144,77.80882119,77.70039912,79.18280638,75.44266185,65.73357786,59.4939626,62.21234741,68.81961456,64.38989577,66.65688238,47.04560093,56.5171425,60.37859869,55.2908103,58.53761985,59.08526088,59.99307434,60.51338982,62.35430961,68.54474558,67.40402964,69.56299692,66.5664794,72.68449197,60.46030945,56.62593452,51.4231265,55.2646272,57.68218909,53.18646333,48.65302146,54.05555993,52.87307781,53.90519114,57.98333032,60.00153059,56.89762333,53.10008382,53.9393341,56.71015619
Costa Rica,CRI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.07585904,25.05717491,26.04970488,27.12825015,28.56825802,33.1882381,30.77371657,31.21992207,32.45557634,31.95232734,34.57889599,37.10522785,36.60507802,36.8731792,48.12079608,38.54777881,34.91071601,36.33477341,36.03145066,37.19335821,36.81902092,48.17618039,42.16487168,36.7828696,33.97153197,32.47613427,30.49522,35.76648647,35.81117324,38.73180458,41.09489586,38.03356927,40.81448325,43.31511294,42.11264933,41.64516005,44.04517099,46.00412978,48.07518019,44.98074802,43.59460135,40.34418622,41.18940913,42.65599462,43.04882373,45.75814153,46.5005195,45.87445834,47.59505206,35.1270127,34.68267834,36.16667563,35.39722196,33.47476123,33.82832677,30.75790407,30.91838188,32.3092706,33.20683124,31.43520846,28.23338859,34.60528528,39.09264036
Caribbean small states,CSS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,44.18117869,44.18288979,44.18319227,44.17768675,44.17194481,44.19018036,44.19144587,44.18470397,44.15015721,44.14323653,44.28135525,44.19777504,44.1509963,43.97742526,44.10863155,44.97195013,43.77987037,43.9171025,43.10957047,44.76466329,40.87544801,29.06493683,18.22860037,15.72162023,14.53618291,15.90690576,17.31197254,17.83023096,18.25201876,17.33145317,16.9459585,16.1266192,13.20224468,13.63519882,15.28963694,18.34333098,18.47455956,17.6312498,24.34961509,15.45425258,17.72167641,21.85679084,20.35520433,20.22346658,17.19026831,14.46642367,12.28625357,11.67157891,12.56071511,10.60742007,7.514545634,45.13021308,48.78913202
Curacao,CUW,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.41517482,81.16485859,85.19568041,97.27278354,84.01832772,88.3926786,99.93774664,102.4406391,92.10716621,88.42769637,79.81969965,76.05746871,80.18276005,92.02285745,,,,
Cayman Islands,CYM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.41476662,45.52927357,45.36751413,45.90520786,,
Cyprus,CYP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,56.69259635,62.62354908,67.76175102,62.92201839,63.76627067,63.06720982,63.3219216,64.24041496,63.97466377,67.1003386,58.83146511,48.42276167,50.26963306,53.50468391,59.87415974,57.107644,57.0942541,60.64004708,47.92500107,48.08666769,67.62724672,70.64128963,70.57735073,66.2122626,64.28286274,67.53209845,63.64022395,61.2360305,56.24252255,57.01380629,56.22496257,56.37059908,58.01605326,62.84411604,54.0687199,58.72152121,57.32193144,57.22614893,59.77998181,65.08862425,67.48551034,68.84391109,74.42301809,73.77314842,75.45674305,82.04870327,85.45051816,94.71974655
Czechia,CZE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.57439265,32.8438744,38.65356351,38.81253595,38.23428015,43.27635178,42.96432154,44.39037779,42.36431571,43.23889705,49.95534908,50.1559443,46.33052172,48.24548106,56.43112009,59.48473354,62.15295843,63.67824812,60.79085103,54.45181472,62.48590613,67.04095169,70.88267001,70.36403543,75.6207076,74.61688537,71.47919071,71.50551299,71.00494736,67.89124334,63.19954823,69.76677754,75.48063235
Germany,DEU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,16.58220097,16.28357598,16.1796327,16.34794913,18.71593475,18.79620545,20.29843151,20.12400332,19.54384946,21.39995013,23.23284683,24.04828745,23.51785523,23.28416629,24.51708733,24.97634643,21.65749114,21.00643729,21.43643522,22.91629816,23.02775102,24.15247824,22.69614467,20.26329467,20.9471728,21.58739793,22.14559327,24.28238534,25.17806614,26.4066172,30.67834943,30.21813177,28.3423107,29.03760677,30.51283525,32.85914059,36.01682124,36.5516593,37.72561447,33.10880596,37.30315083,40.14898499,40.20693474,39.66019884,39.00083008,39.32548626,38.69638311,40.07416227,41.2110119,41.19080858,37.67037926,41.88157404,48.95641004
Djibouti,DJI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.4582142,140.9935517,122.9421488,109.3079735,155.8696049,143.7788116,154.2212566,107.2114599,120.9981691,171.1935582
Dominica,DMA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.95569812,56.08722785,62.70824745,54.0749716,53.56513391,52.85303488,51.41557244,48.89921213,65.07443992,60.46342783,57.15121287,61.75232035,77.76724437,,,,
Denmark,DNK,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,29.61402948,28.8088085,28.35609779,28.79330527,29.98370402,28.84984437,26.8147474,29.86675404,34.00487775,30.32997196,32.76955831,31.92494475,29.63456783,31.61488493,32.95309552,34.66895626,34.96503376,33.71173238,34.61588367,35.6561485,32.4981645,29.64906644,30.13956653,31.62491498,30.86704016,31.46404995,30.04758642,29.03871562,30.92859443,31.90264574,31.40388239,33.40560135,34.1125582,33.34876127,38.13668549,38.41408192,38.85249562,37.04329853,38.27933031,41.94761534,46.63668918,48.58531613,50.65243249,42.62896583,43.57704925,47.42564656,48.61047632,48.2213221,47.65077691,48.630054,46.74284826,47.90201313,50.41519194,51.57764639,48.63607964,52.00926439,58.91727459
Dominican Republic,DOM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,18.81321482,16.34306181,24.18395826,25.97789392,28.03237403,20.26798784,25.33794085,25.0096637,26.64257251,26.11133685,27.92966611,27.70569697,24.64323035,26.97417264,34.97255358,32.23510641,29.17573605,28.27745024,29.46607807,31.767482,34.06918522,29.00167299,24.63505818,24.36304362,30.01007426,30.83409545,26.4865444,32.53097716,36.87080714,38.80100488,38.58770577,43.01309581,43.66105123,41.61356437,40.94936835,38.67123776,37.75578114,39.01094963,41.60141843,41.32165117,43.80256795,38.61994772,37.99927275,42.29650503,40.2039463,33.32242058,35.54156637,35.18520867,37.4853166,29.5813545,33.32418387,34.80269059,33.80549602,31.51459739,30.34503269,28.40949542,27.67659173,26.54294008,28.50453508,27.94186288,25.99795939,30.98216499,32.16879402
Algeria,DZA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,67.14363171,67.50377104,20.81864668,36.82551514,29.43976253,25.83307835,24.653572,21.63176932,24.18725436,28.07075808,29.15266841,27.66377753,25.7268683,31.58976353,35.48977562,42.96559919,37.11867296,41.7403173,40.16873217,32.86574908,30.33846169,30.87774286,28.99807495,25.80231124,27.46636751,26.74218774,23.17195323,18.41210974,22.6037194,28.51405637,24.9370286,23.59976454,23.86948996,23.13893637,26.05371254,28.99622923,23.94469955,21.33760013,22.51609655,22.77899622,20.78862591,22.01685879,25.62963474,23.87594361,25.64819794,24.07340587,21.91932588,24.8699642,28.71117516,35.95267869,31.42211391,28.68618309,28.51443139,30.40092579,31.9266588,36.52335059,35.05318267,32.68917073,32.20437885,29.0953259,27.86073421,26.46098382,23.70705845
East Asia & Pacific (excluding high income),EAP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,7.393093746,6.627347058,6.808028675,7.113467117,6.805312771,6.877748932,6.910843534,6.958400244,7.225873367,6.599123279,6.79870919,6.408659235,6.958143965,8.644252564,12.07847181,11.30682782,11.41460768,11.69036427,12.35006263,13.80319109,14.96594832,17.14679,16.51098182,16.84913257,16.45961469,18.43529312,17.10663413,17.3435654,19.0288063,19.11843766,21.97166578,23.88676891,24.12550619,24.33439774,28.89229552,29.49746218,28.20847342,27.54374173,24.90727503,25.18701696,29.08131861,27.78963532,28.56138685,31.46413057,35.29032276,35.46808401,34.49362339,32.50046032,31.02179073,24.92583083,27.69494764,28.37980158,27.09783912,26.27969709,25.30216868,21.97266946,21.09591343,21.96321398,22.66242305,21.43263866,19.56294472,21.23529882,22.08262418
Early-demographic dividend,EAR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,12.62475,12.25432144,11.97697062,12.75155628,12.78250544,12.82624792,14.2793071,16.457062,18.93011622,18.61877147,20.11516576,20.15682352,19.14071042,20.07008868,20.43121366,20.58104854,20.23408986,18.91362851,17.43741116,16.4289212,17.07091853,18.62760135,19.84471335,19.5193772,20.38267778,21.10701241,20.27811209,20.37085139,22.48762175,23.0175806,23.63209211,23.38291448,22.25217313,23.34406793,22.86704698,24.14100259,24.16021005,26.32307083,27.10393941,27.97119358,28.62001455,30.26668387,27.12879305,27.24316982,28.60015056,29.14055356,28.93257093,28.63759632,26.65513019,25.13062681,26.0652946,27.80984744,26.38013229,23.98122239,27.12009549,29.78074106
East Asia & Pacific,EAS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.27441506,13.21898406,12.43430963,12.90151488,11.85095258,12.22102569,12.03882979,11.56736173,11.94384417,11.42175462,11.04146315,10.78328327,10.22912465,11.91522874,16.40637556,15.00576217,15.23905219,14.53160696,13.19033038,16.27218824,18.54188524,18.85010379,18.5964061,17.33186333,17.45971874,16.91735239,13.27834449,13.38600954,14.20568865,15.5488771,16.77509836,16.29771646,16.13820846,15.6947903,16.70354251,18.15470637,20.08626107,21.17166726,19.81653685,19.16553764,21.61573847,21.77918203,22.56180152,23.95340146,26.7524443,28.73052791,31.05304426,31.71300124,32.64321436,26.14407525,29.12866217,30.76625879,30.36556086,30.93555984,30.64961346,27.3076546,25.50502224,26.73609279,27.60732631,26.29839926,24.04851975,26.38138975,28.82853079
Europe & Central Asia (excluding high income),ECA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.37722169,21.03018751,16.42376252,40.24624864,29.84000001,27.27428396,28.79686491,27.43766263,28.67405639,26.61464118,26.61555214,27.95007175,28.88168216,28.77541196,28.90295888,29.21236755,27.88289502,28.15469456,28.69229449,29.44936462,26.61829903,27.06899584,27.7519844,27.50743694,27.17879147,27.14018796,27.15742449,27.23768839,28.53958769,29.44714857,29.15056733,28.59503987,29.77138457,28.83165505
Europe & Central Asia,ECS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,20.40763882,20.19579676,20.13100002,21.81395272,26.19910527,23.44613967,25.22326233,25.13442382,23.94204331,25.39424935,26.95455631,27.35650429,27.20896575,26.8677072,28.19171601,28.27948901,25.09263807,24.86741836,25.24998996,26.72973214,25.90007566,24.8997787,26.43773609,24.99968992,25.83100846,26.96807655,27.12378507,28.67996283,29.21372097,29.86629221,33.28554337,32.9438267,31.69488762,31.37031683,32.46174862,33.91056668,35.94176606,36.41316136,37.38432286,33.13721529,36.26178047,38.42291333,38.22060715,37.96263841,38.05743691,38.59359018,38.92163248,40.42024217,41.56355491,41.93592455,39.4135975,42.09523073,47.55514628
Ecuador,ECU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,10.36407199,10.15166537,10.79438963,9.956975442,10.14445815,10.29048109,11.1143692,12.03159257,13.91820741,12.10235721,13.0100254,16.69010861,15.55007756,16.65959706,18.75231955,19.3341564,17.97826833,18.13933341,18.56384611,18.17150327,17.8769831,15.29742785,17.75645447,15.31640238,15.68188013,16.03593842,17.48120101,22.36463579,23.65645047,24.82993222,21.83054027,21.5220564,20.67280351,23.13537759,23.49792943,24.62436736,21.942418,23.48226011,25.50315708,22.82370916,27.33716401,27.52231007,27.88417576,24.64323064,26.11089177,28.4816556,29.37670842,30.65537045,33.89330782,26.85574109,32.40828274,33.36903909,31.58630314,30.96786776,29.65631484,23.98565577,19.01654907,21.5889035,23.75744696,23.02845389,19.51730348,25.19764403,28.51838369
"Egypt, Arab Rep.",EGY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.82550519,19.74188602,19.51847087,23.58692667,24.87423687,20.1324211,20.48419417,19.11393404,17.46356833,16.53306613,17.09457771,17.78297835,17.37510773,18.16112084,31.29741777,35.54630083,27.91814575,31.36579008,33.93621159,42.97152461,42.86839928,43.49814111,37.86872105,34.21052632,31.96202532,27.88203753,22.22222222,22.7184466,35.22727273,32.33766234,32.56784969,35.37777778,30.91301222,30.09020619,28.05714286,27.69607843,26.19877942,24.89657766,25.71329158,23.30949285,22.81681858,22.33063842,22.67088942,24.38323353,29.58994436,32.60909935,31.56872268,34.82814178,38.63763261,31.59662253,26.58710426,24.68820655,24.31480265,23.35519243,22.67605634,21.66209747,19.90108511,27.81804754,27.92636406,24.4799857,19.65347983,19.29582327,21.89607906
Euro area,EMU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,19.5268218,19.28847817,19.34589306,20.56543546,24.60239587,22.31056518,24.18995138,24.06618568,23.04486135,24.77562587,26.8574645,27.73793129,27.30561018,26.55787897,27.71673971,27.88490418,24.0538331,23.97744729,24.51142033,25.95674765,25.46170337,25.33229572,24.7316924,23.49691132,24.77695353,26.23103423,26.357998,28.26706043,29.15327866,30.05411748,34.34588277,33.67179372,32.0609566,31.63035284,32.95607656,34.89602573,37.26128224,38.15961062,38.85060382,33.44572025,37.59920253,40.38960533,40.75568001,40.35078537,40.64692476,41.54648489,41.12521161,42.85914762,44.0449456,44.81970285,41.74729043,45.46155056,53.24811986
Eritrea,ERI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.95358302,71.50331072,82.86211529,82.93460925,87.38374994,85.79995387,80.09308209,86.72482863,58.21074133,61.2556706,64.80898282,67.56549646,59.79550787,54.9403177,38.36133666,28.78770695,26.1321934,23.44351776,31.09308886,29.23895286,,,,,,,,,,,
Spain,ESP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,13.69091857,12.88091602,13.84165602,14.78560189,18.5108462,16.7101532,17.51063062,15.91174418,13.84567385,14.13184287,17.26981457,19.09673719,19.55131556,20.69320585,20.23837064,20.00188504,17.15001666,18.59511725,19.41069483,20.78180602,19.88593508,19.71782143,19.79029323,19.24100637,21.3333433,22.94827481,23.21285847,25.49646811,26.55950704,28.28495794,31.51897581,30.1355363,28.54518432,27.83478298,29.11219787,29.78302854,30.93583231,31.76286494,30.35940087,23.93318015,26.97656121,29.25820883,29.38995484,29.02436324,30.37028572,30.57234448,29.87742503,31.52649653,32.42987759,31.9669887,29.34022037,33.21486718,39.66244224
Estonia,EST,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.18612627,71.69819319,80.6689785,83.20389002,74.25034567,64.86821585,65.20502374,65.3623357,65.61458694,68.8988724,70.50379652,73.37645636,71.38902848,70.29679871,55.90037147,68.62890789,80.78818842,84.55213415,81.88466433,78.37604185,73.50169126,73.40115901,71.7538683,71.59639824,69.86984384,69.19247571,78.66139747,86.06565848
Ethiopia,ETH,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.54608221,31.63060598,28.98771352,29.09946424,30.29281055,27.0869723,23.47426268,22.82669908,20.8753244,16.8789127,16.6672656,18.32178705
European Union,EUU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,20.03856191,19.70871937,19.68694594,20.98609425,25.20787758,22.79601529,24.66268543,24.50064106,23.39868679,25.228075,27.20774128,28.05972351,27.76999891,27.08707498,28.18594972,28.4424614,24.62290717,24.52184546,25.01937136,26.44537907,25.8826627,25.54996269,25.04779355,23.94385032,25.22953358,26.66702178,26.8560027,28.85662233,29.78220924,30.62846542,34.91398255,34.25225871,32.775346,32.45152371,33.89682609,35.87128248,38.41755201,39.46344875,40.24682556,34.61414347,38.72665268,41.50999019,41.91242309,41.461825,41.90576642,42.69463056,42.29252565,44.04426179,45.30437376,45.92200215,42.81306155,46.69471109,54.50191358
Fragile and conflict affected situations,FCS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.14499096,20.31479623,26.94819726,29.8722786,31.55578566,32.15169867,28.03690387,25.80359451,26.10280163,25.10243712,34.0679377,31.66832036,33.2554168,32.32798612,33.16065723,36.00445502,35.5443836,32.1566604,33.62651429,33.48429146,31.7487251,30.15514087,29.16462185,30.16177494,31.04338908,30.06290645,24.81536888,24.38260994,25.22150925,26.46803632,26.55047137,23.83424664,26.25886422,27.80754601
Finland,FIN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,25.55131217,24.87435334,24.13719724,24.90348296,29.5340083,28.1989647,25.72105057,25.53868432,24.76561583,28.53495166,32.12407523,30.30971708,28.70125926,28.71502764,27.11372989,27.31908318,24.33605028,24.48018194,24.25217992,24.85126498,23.69529129,22.2188978,24.69745937,26.78396416,28.39259937,28.30876011,29.40254499,30.44392502,29.52836297,28.63547543,32.86378095,30.51276378,30.16445995,30.73496366,32.34482672,36.30584078,38.90929282,39.03149589,41.28432811,34.04237759,37.05000983,39.67918868,40.36222188,39.07625746,37.63128513,35.97558956,36.08804789,37.50359035,39.72338111,39.72475381,35.71110495,39.40332293,47.6904465
Fiji,FJI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,51.92995304,57.44043561,49.62942339,49.03694195,43.89555399,44.71285324,39.47458439,42.06251706,51.31015369,60.35527986,67.15656566,60.50440744,54.89319208,59.42517344,59.43660918,58.84730593,58.86114087,58.54652704,58.43202923,61.60037755,70.50919576,69.0430622,64.25221989,68.70586077,70.92113955,63.67261905,67.96665227,61.78746714,73.87306926,59.43270569,63.79350134,65.19553291,64.17464799,69.47495841,58.4780302,52.35229317,50.5272493,51.00609752,55.4866242,58.95056181,44.5140022,54.47188057,69.18659497
France,FRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.37989495,12.2639094,11.96007451,12.23155783,12.91074836,12.38517704,12.9898824,13.11742699,13.38922842,14.69572647,15.43779535,15.52727688,15.84732278,16.88125017,21.72538306,17.85853584,20.26469855,20.40240281,19.19561925,20.31767158,22.52030901,23.4410816,23.85369009,22.70350124,23.70634909,23.69217449,20.50452003,20.69538764,21.02549137,22.3436273,21.76032181,21.64879707,20.66105326,19.11254431,20.16591701,21.02320252,21.27367508,22.51030147,23.38027481,23.68438521,27.26627147,26.69347289,25.5409745,24.68586455,25.45617156,26.94765573,28.16836936,28.56749907,29.27769803,25.62690364,28.07949124,30.36923895,30.49903198,30.39931721,30.81211202,31.15907156,30.8526052,32.01321411,32.72428539,32.54941778,29.4544212,31.91731965,38.56345288
Faroe Islands,FRO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,52.21238938,44.44444444,45.60315671,45.54084437,43.88489209,40.43846321,43.23992637,44.59870673,35.855573,40.91588531,39.27408658,42.26983802,53.09764029,49.83546338,48.28746177,43.61798937,44.94279593,45.88753761,45.05146477,46.96307692,45.57837838,49.42022472,61.6387126,54.0373947,51.52493721,53.3146438,49.40184049,39.69250078,35.04877228,33.28748281,36.46759848,28.9014998,32.1798591,34.97029703,48.91948414,48.88924923,44.95927162,51.73001144,59.2097941,53.34120352,49.55942979,61.48590603,49.71354469,58.91689567,55.59518948,57.37655994,57.52144765,53.20215454,50.45980693,53.41197984,64.59902557,58.61932025,52.72825103,52.39417913,50.01636903,50.87360878,54.05665812,52.85352967,48.94193282,52.13448333,62.51455551
"Micronesia, Fed. Sts.",FSM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,84.31924883,,,,,,,,,,,,73.28781683,83.66360125,88.14236135,82.50241807,78.2769186,72.61773605,76.49072979,71.73157203,76.02864164,78.18957192,75.8035639,77.24092152,76.19149241,85.9688058,86.91576348,82.123302,82.19035816,81.47112578,82.86392421,74.03154434,78.23146963,72.98082977,71.06329234,65.37673136,73.31730769,67.15686275,71.42857143,75.94339623
Gabon,GAB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.62720952,31.66281203,30.76839967,45.3936621,35.95148158,37.2972973,39.56952642,48.05390719,49.24551461,54.0508644,37.98881833,52.33111323,72.25788018,57.66602731,43.26069411,47.90224913,46.09929078,51.2605042,46.92136499,37.40304065,31.63017032,40.69556932,39.666919,43.54252109,40.20048837,57.28090636,54.70433528,45.21950723,41.79143678,41.19805316,30.85894113,33.27147925,33.79328923,34.54842303,38.25104682,35.74769716,33.00765586,37.23225371,48.568431,38.1189481,32.66975223,29.36338076,32.15018184,28.37317371,26.72838186,23.94092708,28.07759274,26.60387458,26.79916058,31.33284524,31.49417035,28.75400521,31.3924675,33.27763027,28.99943662,27.91777295,26.09803377,24.84198647,22.73752121,21.99701622,22.55523445,16.58560427,16.6046561
United Kingdom,GBR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,20.96141118,20.52387775,20.72616599,24.75580324,31.62838302,27.08127368,29.10542835,28.9393075,26.66908594,26.98482583,24.40553771,23.12934314,23.70252566,24.77115303,27.56805065,26.75465507,25.41408468,25.26764423,25.18093658,26.02679661,24.91137633,22.71207008,23.37414895,24.90745252,25.79910547,25.21515064,25.88261668,25.20439897,24.90683535,25.32609696,26.86190895,27.27444847,26.86927321,26.18303249,26.37942232,27.40920637,29.40229804,27.45279312,29.19264558,28.122833,30.4160323,32.17780692,31.6074143,31.70968714,30.51858939,29.35759902,30.79805889,32.231299,32.96253689,33.03035336,29.08256855,29.75133522,35.98359249
Georgia,GEO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.84507042,46.57534247,45.13888889,45.33333333,31.25,66.28686327,71.75014789,109.1305109,42.3267831,32.37034509,42.14284177,37.10793493,38.09628133,39.66692923,38.86855859,42.39984979,46.17764856,47.91181051,51.27055564,56.65450801,57.57511563,58.03490451,48.64783721,49.94455035,52.85905482,55.42598789,53.88013192,56.84038041,57.90658612,56.02606318,57.51246271,61.19701162,63.78087517,56.58430343,59.63428989,62.72817891
